User,Title,Content,Location,Time
张万福珠宝首饰,"
                            
                                
                            
                            珠宝干货|钻戒和对戒的区别？
                            
                        ","婚姻是一辈子的大事，大小事宜都需要认真对待。婚戒作为婚姻的见证物，自然也马虎不得，但很多新人在备婚的第一步就被这小小的一枚戒指给难住了，究竟选择对戒还是钻戒？今天万万来跟大家聊一聊。



钻戒和对戒的区别，首先是外观不同，钻戒是镶嵌钻石的戒指，一般用来求婚。为显诚意，款式通常比较华丽和隆重，而对戒多用于日常生活的佩戴，款式比较简约，多为素戒或者镶嵌一些小钻石点缀。



钻戒和对戒的区别，还在于数量不同，钻戒是单独一枚，戒指由女方佩戴，对戒是一对，戒指男女方各一枚。上面有提到，钻戒一般是求婚和订婚时，男方向女方表明心意时使用的，而对戒是男女双方结婚时使用的，另外很多情侣在恋爱期间，也喜欢佩戴对戒来表明对彼此的爱意。

钻戒和对戒价格差的也比较多，对戒的款式比较简单，一般用K金或者铂金打造，大多品牌的价格都能够控制在8000以内。



钻戒的价值取决于钻石的大小，钻石越大价格越贵，价格范围比较大，通常在万元以上，更高的可达到十几万甚至几十万。同时钻戒比较贵重，平时洗澡，做家务时都不方便佩戴，以免钻戒磨损。所以在一般重要场合戴一下，日常生活中大都佩戴对戒。

无论是结婚对戒还是钻戒，都是新人爱情的见证，所以可以根据自己的实际情况来选择。在经济能力许可，加上双方比较重视仪式感的情况下，可以两种戒指都买，这样既能满足女生梦幻的钻戒梦，也能在婚后一起佩戴情侣戒指。",Not Found, 
Sylvie,"
                            
                                
                            
                            市一模
                            
                        ","市一模。
考前五十分钟，听会歌顺便写一段。
学的越多，才发现无知越多。

准备去学校了。
祝我好运。
",Not Found, 
kfzwqxzy,"
                            
                                
                            
                            庆小兔日记4220真心地陪陪孩子
                            
                        ","《庆兔兔日记》早教日记 
庆小兔五岁三百六十三天
4220-二零二三年一月三日星期二多云转晴天11℃~3℃客厅早晨温度10℃ PM2.5-152
窗外白乎乎的一片，雾把一切都拥在怀里。
路边的大树上挂着一串串通红的灯笼。
金黄色的太阳高高地挂在天上，太阳的光芒却暗淡了许多。
从妈妈十二月九日发烧开始，庆兔兔庆小兔几乎从我们的视野里消失。爸爸这个月十日回去上班，庆兔兔庆小兔才会回到我们的身边。
妈妈说：“他爸爸走了，每天让庆兔兔庆小兔早上过来。”
我跟外婆说：“他爸爸走了，我们搬过去。”
外婆说：“他妈妈不一定同意。”
我说：“他姨妈姨爹在医院上班，他们被病毒感染的风险在增高，现在他姨妈又不跟着我们一起吃饭，我们就是做饭给庆兔兔庆小兔吃，他们家一直开着暖气，我们搬过去住，省得他们早上早早地起来，来到我们这里还要开空调。”
外婆说：“你要过去，你就跟他妈妈说。”
我说：“我说话管用吗？你说说看，等开学了，我们再搬回来。”

孩子不是小草，小草可以在大自然里任其风吹雨打自生自灭。
孩子在一天天长大，孩子需要细心的呵护。孩子不是只要吃饱穿暖就可以，孩子要在父母家人的陪伴下一天天长大。
许多成年人的心理疾病来自童年时爱的缺失，父母的陪伴对儿童性格有很大影响。
孩子除了睡觉的时间以外，家长每天和孩子待在一起的时间超过四个小时。父母白天要为吃饭过日子在工作，下班父母回家还要操持家务，大部分父母选择让孩子自己的玩。许多父母也在教育孩子，他们大部分在说教，他们在给孩子大讲做人之道，至于父母自己做到没有那是另外一回事。
边带孩子边玩手机这是大部分父母的习惯，说在陪孩子却做着自己的事情。
陪伴孩子没有一个人说不知道，怎么陪伴很多人说不清道不白，并不是坐在孩子身旁就是陪伴。
孩子玩就是一种学习，孩子在想什么，你想告诉孩子一个什么信息，家长就是孩子第一任老师，家长一举一动一言一行会影响孩子的一生，这就是复制遗传。
孩子的想象力天马行空，每个孩子都有不同的方式观察世界，孩子对周围的一切都有着强烈的好奇，他们在看在摸在去听。孩子需要父母帮助，孩子需要父母帮助鼓励和引导。
很多父母不是陪孩子玩而是限制孩子的玩，家长用自己的感觉思维要求孩子，父母更愿意让孩子像一个学校的学生。
陪伴孩子，首先要把自己变成一个孩子，你只有真正的融入孩子的境界里，你才能够理解孩子在想什么，孩子想要做什么。
冰心曾说过:“世界上没有一朵鲜花不美丽，没有一个孩子不可爱，因为每一个孩子都有一个丰富美好的内心世界，这是学生的潜能。”
对于能力相对较弱的孩子来说，家长的鼓励会给他增加信心，不要太早地去定论一个孩子的能力，他们的潜能有多大谁都无法预料到，就是一个弱智的孩子，他们就有可能具有不一样的潜能。
孩子是一张白纸，家长想让孩子成为一个怎么样的人，首先就要严格要求自己成为这样的人。家长是孩子一天之中接触最多的人，家长的一言一行潜移默化地就在影响着他们的一生。   ",Not Found, 
nctmct,"
                            
                                
                            
                            《大棋局》第五章 （上）
                            
                        ","巴尔干地区作为基督教、东正教和伊斯兰教三方争夺的地区，民族矛盾复杂，各处势力都想插一手，被称为欧洲的火药桶。

作者把中东比作欧亚大陆的巴尔干。中东连接欧亚大陆最富裕的两端，控制了陆地上的运输网，本身又有无法估量的天然气、石油、黄金和各种矿产资源。这些资源引发了各路集团的兴趣，激化了国际的争夺。

这个地区包含了从苏联独立的高加索三国（阿塞拜疆、亚美尼亚、格鲁吉亚）、中亚五斯坦（哈萨克斯坦、吉尔吉斯坦、塔吉克斯坦、乌兹别克斯坦、土库曼斯坦）、阿富汗，还有土耳其和伊朗。

苏联解体后，信封基督教的亚美尼亚和穆斯林的阿塞拜疆很快因为纳戈尔诺-卡拉巴赫地区开战，这个地区在阿塞拜疆，大部人口却是亚美尼亚人。这场战争对两国的经济和居民造成了十分恶劣的影响。

阿塞拜疆能被称作地缘支轴国家，因为这里控制着黑海和中亚的资源通道，油气资源通向在种族和政治上与它关系密切的土耳其。伊朗担心本土的阿塞拜疆人的分离倾向，对阿塞拜疆也给予很大压力。因此阿塞拜疆在俄罗斯和伊朗的南北夹压下，压力巨大。

格鲁吉亚种族更加多样化，三成都是少民，奥赛梯人和阿布哈兹人也渴望独立，俄罗斯在此制衡各方，以保持自己的影响力。

中亚五斯坦以及阿富汗被俄罗斯，土耳其和波斯轮番统治，不同种族的构成使它们很容易受内外冲突的打击。

哈萨克斯坦与俄罗斯接壤，1800万人口中有35%俄国人和20%非哈萨克人，还有几十万哈萨克人住在俄罗斯和乌兹别克斯坦，这种人口结构使哈萨克面临一旦与俄罗斯关系恶化就要被肢解的危险。

乌兹别克斯坦虽然在面积和资源上逊于哈萨克斯坦，但是人口更多（2500万），而且主体民族占多数（75%）。并且本国精英自认为是帖木儿帝国的继承人。但是乌兹别克斯坦也不是没有种族矛盾，南方部分地区有大量塔吉克人，他们对于边界的划分有另外的想法。

土库曼斯坦450万人，有75%土库曼人，俄罗斯人和乌兹别克斯坦各占10%,这里离俄国较远，受伊朗影响更大，很可能同伊朗建设天然气管道。

吉尔吉斯坦500万人，人口复杂，主体民族55%，乌兹别克人和俄罗斯各占15%。它的独立地位取决于哈萨克斯坦的独立程度。

塔吉克斯坦650万人口，主体民族不到三分之二，乌兹别克人25%。在阿富汗的塔吉克族几乎和塔吉克斯坦的塔吉克族人口一样多，这又是一个可以破坏地区稳定的因素。

阿富汗虽然不是前苏联的加盟国，但也深受影响，多年圣战使宗教主导国家政治，在已经非常尖锐的政治分歧中又注入了宗教狂热。

这些国家大部分人口都是穆斯林，虽然在苏联的影响下它们的政治在形式上是世俗的，但随着民族更加自决，伊斯兰意识可能会不断加强。这些伊斯兰化的进程也有可能传染给俄罗斯境内的穆斯林，他们约有2000万人，对俄罗斯政治也会产生不小的影响。

除了前苏联的影响，另外两个在中东非常有影响力的国家不得不提，那就是土耳其和伊朗。

土耳其，作为一个后帝国的国家，现在受到三个方向的牵引力：现代主义者希望加入欧洲倾向西方；伊斯兰主义者更重视南方；突厥主义者着眼于东方。三种观点都设定了不同的战略轴心，对土耳其的地区作用添加了不确定性。
土耳其在民族问题上也有问题，6500万的人口，80%的突厥语系和20%的库尔德人也会发生冲突。

伊朗的人口也是6500万，只有一半波斯人，四分之一阿塞拜疆人，其余包括库尔德人、俾路支人、土库曼人、阿拉伯人和其他种族。其中库尔德和阿塞拜疆人有能力威胁国家完整。因为与美国交恶目前和俄罗斯走得近。

————————
这么多国家，以前都不怎么注意，每个国家都是你中有我我中有你的状态。感觉只要国家大了，总有想分家的，如何处理内部矛盾与外部矛盾，关乎国家未来的发展。中东之地，北有俄国，东边中印，西边欧美，本地各势力各教派互相制衡，火药桶名不虚传。

作者没怎么说南边的以色列和沙特，应该是因为当时这两个还是美国的盟友，不需要美国特别针对。不过随着伊朗和沙特的交好中东又要有大变化了。",Not Found, 
heart,"
                            
                                
                            
                            2023年03月15日 20:39:38 星期三
                            
                        ","CSS的水真的好深。浮动和定位只是冰山一角。颜色和大小也只是最最最基础的知识。盒模型的设计思想，文档流，BFC，层叠上下文，grid布局和弹性盒，响应式设计，CSS滤镜，CSS动画，filter。。。光光一个vertical align就让我想了很久。还有太多太多他没有讲到的东西了。


我真的觉得打通人际关系对我来说比登天都难，也会让我自己异常痛苦。像之前实习那段时间，要和周围的老师和谐相处，要和校长副校长搞好关系（我真的不知道怎么“搞好关系”，真的好难），我不知道该怎么树立人设，一个靠着关系进来的课上得贼烂的人，她们虽然对我很客气，但是她们私底下又是怎么看我的呢？我帮老师们帮领导们剪视频干杂活，就是搞好关系吗？我带着三明治来学校就是搞好关系吗？但是我真的很累啊，其他人甚至会另眼相待。那么她们会带着我吃饭，甚至会把我叫来吃饭，那就代表我们关系还不错吗？天天想着维系关系，想着怎么对待别人，事事机灵小心，言语谨慎，想方设法融入进去想方设法地变得活泼，我真的会疯掉吧。我不会天天笑脸相待，我也不会放松地侃天侃地，我也不会来事，也不知道怎么用言语调节气氛，我在这方面比小学生都笨。然后我妈都会觉得我没用。哈哈。有些人就是在这方面天赋异禀，无师自通，而我哪怕烧死十万个脑细胞穷极一生也做不到。还会疯狂内耗把自己拧巴死。

我真的很害怕很讨厌“你要想办法搞好关系”“你要大胆一点话多一点”“你要开朗一点”。
凭什么会觉得我做到这些会很容易呢？
我为什么总是会活在我妈的阴影里呢？

像我如此的人，做不到八面玲珑，那也只能做到堂堂正正和真诚了。
可恶，
下一回要是再有人对我说什么“你话太少了，你太内向了，要开朗一点”
我不要再觉得是自己做错事了，我也不要内耗，我更不要逼迫自己改变，
我要直白真诚地说：
“我就是这样的性格，对于你们来说和人相处、轻松地聊天是非常简单自然的一件事，但是对我来说需要勇气，非常大的勇气和信任。我就是内向，这个与生俱来，我改变不了。你们可能体会不了，但是尊重一下吧。”

“我曾经尝试过让自己话多一点，但是这是我自己在逼自己，实际上我很痛苦也根本改不了。这些和你们没有关系，你们很好，是我的性格问题。我也不会再逼自己变得外向。”

“我知道内向会给工作和人际带来麻烦，这些我都承担。”

闷葫芦虽然对交际不利，但是不是错！不是错！不是错！我才不要管别人怎么看我！！",Not Found, 
天空雨夜,"
                            
                                
                            
                            决心
                            
                        ",什么是决心，父母口中亲戚口中老师口中，不断的说，我之前一直以为这是每个人都有的，每个人只要“下定”就会有决心，后来才发现这东西可望而不可求。不是嘴上单单两词，不是横幅上单单两字，而是一个目标加上从开始到结束的过程，奋不顾身勇往直前, [湖北省.咸宁市], 
kfzwqxzy,"
                            
                                
                            
                            《来自大山里的姑娘》7老师
                            
                        ","           老师                       
萍水相逢，我认识了他。我想学习跳舞，他想找人跳舞，许多人出来跳舞已经好几年，还没有找到一个老师，更不用说能够找到一个适合自己跳舞的舞伴，这一切都让我误打误撞的瞬间遇见了。
我开朗，我爱笑，我健谈，但是不会跟随便一个人去聊天。我的脸上看不出悲伤，看不到痛苦，看不到往事留下的任何痕迹。
他孤独，不善言语，每天绷着一个与己无关的脸，身旁的来来往往的人们好像空气一样。他的脸上看不出兴奋，看不出苦恼，给我的第一印象就是憨厚老实。
偶尔的交谈，知道他的一些情况，他是一个古怪内向的男人，没有朋友，没有同事，他的爱好就是不停地做事。
同样，他从我的片言只语里了解到我的身世，我从过去走来，过去的事情已经过去，过去已经从我的脑海里渐渐地淡忘，已经变成雾蒙蒙的一片。
他不相信，站在他跟前的我是一个不一样经历的女人，他没有想到谈话到了后来越来越深入的时候，他发觉我的身世是有点让他吃惊。
他说：“难怪你一直不愿意回首往事。”
虽然我只是一个个例，也说明在社会的底层，有许许多多像我一样的人，过着和普通人不一样的艰难生活。
提及往事使我睡不着觉头疼难忍。
他说：“我没有想到的如此后果，我实在抱歉，不知道能够用什么才能够补偿你。”
好奇心又驱使他，不断地试图了解我的内心世界，想知道我的过去。他不断地向我道歉，又一次次地重新揭开我刚刚愈合的伤疤。我不愿意回想，每当我稍微平静下来，他又去撩起一池平静水面。
我真的不知道过去的艰难岁月是怎么度过来的，我难过过，我悲伤过。后边的路还要自己去走，还要自己勇敢的去面对，对自己生活失去希望的人是没有前途的。
我笑对人生，简单单调艰苦的生活没有压垮我，我坚实地踏下每一步，我是为自己活着，我不是活着为了别人，我活着是为了更好的明天。
他说：“我在学校作文是很差的，很少可以看见七十分，基本上就是一个不及格。”
我的出现给了他许多灵感。
他说：“没有你，我写不出这么多东西，最起码别人能够看得懂的文字来。”
但是他又刺痛了我。
他说：“我真有一点对不起你，我只想能够在我能力的范围内，给你提供一些帮助，我想让你通过和我的交流，能够提供一些文化知识，把孩童时期失去的学习能够填补一些，能够体会到人世间的温暖。”
他说：“我不会去帮助一个等着别人去帮助的人，我愿意帮助一个努力奋斗的人，帮助人并非就是金钱。在一个人面临困境的时候，那怕说一句鼓励的话，也会使她受益终身。”
我说：“我是一个不需要人帮助的人，我要凭着自己的努力，走完自己的人生。你能教会我跳舞，我还是会感谢你的。”
我将一辈子记住你这个老师，曾经在我的人生道路上点上一笔浓墨重彩的人。",Not Found, 
kfzwqxzy,"
                            
                                
                            
                            庆小兔日记4219身体在渐渐地好转
                            
                        ","《庆兔兔日记》早教日记 
庆小兔五岁三百六十二天
4219-二零二三年一月二日星期一多云9℃~3℃客厅早晨温度10℃ PM2.5-126
雾没有一点想退缩的意思，昨天的雾霾已经已经站在二百以上。
外边温度已经落到十度以下，屋里的温度也落到十度，我们这里没有暖气，寒冷让我艰难地渡过每一天，我不知道我接下来怎么办。
夜里外婆好像咳嗽轻了许多，也许是我睡的有一点沉重，我们没有听到外婆咳痰的声音。
我没有问，我也不敢问，我多么希望外婆会无声无息地好起来。
外婆拿起手机。
外婆说：“问问茜茜他们怎么样！”
茜茜奶奶也阳了，但是茜茜奶奶没有发烧，茜茜爸爸妈妈还在家里恢复。
今天我吃饭感觉有一点恢复，我吃饭没有不想下咽的感觉。
昨天开始用暖脚宝，我增加走路的次数，我两天没有出现食管难受的状况。
我在写《庆小兔001我叫庆小兔》，我在翻阅庆小兔出生那天的日记。我突然发现我二零一四年以前的日记录像没有找到。
看见庆兔兔二零一四年八月三十一日1173的日记，接着就跳转到了庆兔兔日记1875。
我把硬里储存的日记录像找出来，里面也没有看见以前的日记文章录像。
我在庆兔兔还没有出生就在写日记，庆兔兔的出生我一直拿着傻瓜相机给庆兔兔拍照录像。傻瓜相机我用坏好几个，我的电脑也换了好几台。我用硬盘储存录像是后来，因为是电脑储存不下了，现在不知道以前录像留在哪一部电脑硬盘里。",Not Found, 
nctmct,"
                            
                                
                            
                            《大棋局》第四章 （下）
                            
                        ","苏联解体后俄国的三大派地缘战略设想：

1. 与美国共治天下
2. 以莫斯科为中心建立能与美欧抗衡的联盟
3. 建立反美的欧亚联盟

第一种设想在叶利钦初期出现，被第二种在不久后占了上风，90年代中期第三种出现了。

1.
刚刚解体的俄国是希望全面倒向西方的，希望成为西方的一员的，西方也做出了友好的姿态，但是美国不愿意也不能够与俄国分享全球性力量。美俄在欧洲、中东、远东的利益大相径庭，俄国的政治实力、财政力量、技术创新和文化魅力也无法与美国构建“成熟的战略伙伴关系”。（唯独没写军事，这个黑不动。）

如果美国能在美俄蜜月期把俄罗斯收入北约，无疑可以打消俄国的不满。然而1993年下半年，俄国在同意波兰加入北约之后，并没有收到预想的答案，从此越来越反对北约的扩大了。

2.
1994年开始，“临近外国”的主张成为了莫斯科的另一选择，那就是优先搞好和前苏联国家的关系，组成一个类似欧盟的经济体。1995年叶利钦发表正式文件，俄国的目标为：加强独联体之间的政治、军事联系，建立统一的军事指挥体系，建立共同的外交政策，保证俄国电台在临近外国的广播，俄国为各国培训民族干部。1996年，俄国杜马甚至宣布苏联解散是无效的。“临近外国”政策很快受到了欧亚主义者的支持。

欧亚主义者指责共产主义背叛俄国正统思想，破坏了俄罗斯生活的精神基础和民族独特性。他们认为俄国是连接欧洲和亚洲的唯一桥梁，谁成了这块地的主人，谁就是世界的主人。俄国要继承和维护成吉思汗的遗产，担当领导全世界的使命。

然而，没有乌克兰，以独联体或欧亚主义为基础建立帝国都是不可能的。1996年，美德领导人纷纷表示乌克兰的领土完整不能受到挑战。乌克兰对一体化的反对使“斯拉夫联盟”这一概念失去了实际意义。
俄国没有政治力量也没有经济吸引力来保留自己在邻国的影响力。

3.
在美俄共治、临近外国政策都行不通的情况下，俄国走向了第三条路：与伊朗和中国形成联盟。1996年，叶利钦访问中国，明确批评“霸权主义”，反对“由一个国家主导”的国际关系并同意加强现有关系。

但是，只有美国十分短视地同时对中国和伊朗采取敌对政策时，这个联盟才能搞起来。美国的四大霸权可以提供资金和技术，俄罗斯却没什么能提供的。而且一旦反对美国，必将被美国与受美国影响的国家群体孤立。并且在这种联盟中国将成为老大，俄国将沦为打手。

最后，俄国一些专家希望欧洲一体化停滞不前，但这种观点毫无诚意。冷战期间莫斯科就试图打法国牌或者德国牌，法德都不可能放弃与美国地关系。

因此，俄国没有出路，只有接受美国给出的条件。这就是作者的结论。

——————————————
拖了好久，总算看完这一章了。前半部分讲了苏联解体，后半部分讲了俄罗斯在解体后的三种尝试。最开始还是希望能保存自己实力的情况下加入西方阵营，然而“俄罗斯作为盟友太弱，作为小弟太强”，俄罗斯如果加入了北约反而降低了美国在欧洲的影响力。在加入北约失败后又想回到原来的沙俄，可是分了家的国家泼出去的水，经济政治都走下坡路，怎么收回来？最后搞联盟，一直到今天。",Not Found, 
nctmct,"
                            
                                
                            
                            3月14日 5分
                            
                        ","这几天感觉又要犯病，无心工作无心看书，每天刷视频，看小说，上周刷完了《关于我在邪恶组织当杂兵这件事》，花了不少时间。后来又找出来了好久没玩的符文之地，又开始刷。刷玩游戏刷视频，每天十二点多才睡，除了学习，除了早睡，真是什么都能做。为什么不想早睡呢？因为不想让这一天这么过去吗?

周日本来要相亲的，被鸽了，那就鸽吧，我也不主动也不拒绝。到底要不要结婚呢？我实际上没什么动力，有人不嫌弃我，我也不嫌弃她，那就可以，没有的话那就单着。我家没有皇位要继承，我也没有什么特殊基因，家是很普通的家庭，我也是很普通的人，没什么非得传给下一代不可的。能成家的话，主要是有个人能说些心里话，有个孩子的话以后有个牵挂，不至于孤独终老。

车祸的事情果然保险不给赔，当时为什么没在警察面前据理论争啊？我这种不争不抢的性格，真的是干不了什么大事，我就是围城里说的“没用的好人”，除了老实没什么特点，适合当和尚。

昨天十一点半睡的，今天感觉有点精神了，今天也尽量早睡。",Not Found, 
wandou,"
                            
                                
                            
                            没想到我审计已经工作15天了
                            
                        ",算是一半终于过去了。,Not Found, 
kfzwqxzy,"
                            
                                
                            
                            《来自大山里的姑娘》5长不大的儿子
                            
                        ","                                       长不大的儿子
望着两边迅速移动的群山，心里思绪万千，还是一样是山还是一样道路还是一样的乘车赶路。几十年前是大哥带着我坐车出山，今天我带着哥哥的儿子离开群山峻岭，那时候我比他们也大不了多少。
一代代人诞生在大山深处，一个个又从山里走到山外的世界。祖国在发展社会在前进，出山的路还是一条，不过现在的路已经今非昔比，那时候一辆破旧的长途汽车在破烂不堪的山间公路爬行着，那时候我不知道害怕，看着窗外慢慢离去树丛怀着一颗好奇的心，一直看到汽车来到平地，来到我以后新生活的地方。
那时候我是带着小妹出来打工，而今天我是带他们到自己的家里度假，山还是一样的山，山上的树比以前多了，树比以前高了许多。路已经不是以前的路，一条曲折又平坦大路一直伸向远方。
坐在汽车上，我不时的打开手机，身不由己又拨通了电话，其实没有什么事请，就是想跟儿子说一个话。出来从半天功夫，我已经给儿子打了五次电话，我自己没有觉得。
儿子在电话那边说话了：“妈妈，你烦不烦，又没有什么事请，一个电话接着一个电话，我又不是一个三岁的孩子。”
是没有什么事情，可是手里的电话还是在继续往外拨出。
“小米，你起来没有。”
“小米，妈妈早上还给你买了包子。”
“出门的时候，要把窗户关上，出门一定要把大门锁好。”
“外边太阳有点热，要走在有荫凉的地方。”。   
 小米去年就已经二十岁了，已经是一个帅气的小伙子，可是在我的眼里，他永远是一个孩子，是一个长不大的孩子。我也知道他已经长大成人，已经是一个到了谈婚论嫁的年纪了，可是我怎么也撒不开手，我脑子里怎么也摆脱不了他小时候的模样，他还是我的孩子。
两个孩子在一起，有了一个玩伴，何况又带了一个男孩子。小米现在有一个不错的工作，但是他并不十分满意，不是工作不好而是嫌工资太少。
下班了吃完饭各人开始忙各人的事情，两个玩伴说要去江边转转，说天太热江边很凉快，江风吹在身上有着不一样的感觉。
小米为什么要带她的弟弟到江边去玩，哪里不能去呀！
小米说：“弟弟，没有看见过长江，更不用说是站在长江边。”
我说：“江边多危险呀，万一掉在长江里怎么办呀！”
小米说：“妈妈，你又来了，我们又不是小孩子，江边又不是我们两个人，现在的江边有的是人，大家都在乘凉为什么我们不能去。”
儿子还以为我不敢去江边，我的工作单位就在长江边上。
我想不通，他们为什么，不就在跟前的商场超市转一转，说真的他们过马路我就有点不放心，现在马路上车水马龙，小米出去上班，我的一颗心就要悬在嗓子眼上，一直到小米下班看到他，我的一颗悬着的心才能够放下来。
我手里拿着手机，一直看着手机，儿子会不会给我来电话，时间一分一秒的过去，我将手机拨了过去。
“小米，你们现在在哪里呀，弟弟第一次出来，你要注意他的安全哟。”
“小米，你们现在在哪里呀，你们已经在长江边上了，千万不要带弟弟到水跟前去。”
“你们在外边这么长时间了了，记着要早点回家哟，弟弟今天坐了很长时间的车，是很累的。”
一直挂过去最后一个电话。
小米说：“妈妈大人，我们已经到家了，你是不是就不用再打电话了。”
我的心已经回到原位，就是要我打我也不会再打。
电话又打了了过去，我问他们洗了没有，我真的疯了，在我的眼里，我的儿子永远也不会长大。",Not Found, 
kfzwqxzy,"
                            
                                
                            
                            庆小兔日记4218愿庆小兔更上一层楼
                            
                        ","《庆兔兔日记》早教日记 
庆小兔五岁三百六十一天
4218-二零二三年一月一日星期日小雨转多云8℃~0℃客厅早晨温度10℃ PM2.5-228
新的一年，新的开始。
回想昨天，翻阅去年，一天天一幕幕就像刚刚发生。
众里寻他千百度，蓦然回首，那人却在，灯火阑珊处。
十一月十七日平常的一天，对庆小兔却是一个值得记忆的日子，这一天庆小兔用心算计算出三位数的加法而且是三位数进位加法。
爸爸先问庆小兔：“五十五加五十五等于多少？”
这是进位超过一百的加法题，我没有听庆小兔算过，我还在思索庆小兔可能算不出来。
没想到庆小兔毫不犹豫地说：“一百一十。”
爸爸突然提出一个更加离谱的加法题。
爸爸问：“一百二十三加一百二十八？”
没想到爸爸提出一个我不敢想象的数学题。
要知道庆小兔还在上幼儿园，庆小兔还没有到六岁。
庆小兔凝视着在想，庆小兔歪着头在算。
庆小兔说：“八加三是十一。”
庆小兔张开右手在想，庆小兔手指头微微地上下摆动。
庆小兔说：“两百五十一。”
一百二十三加一百二十八我们成年人还要想一下，没想到庆小兔竟然算出来了。
庆小兔并不是神童，庆小兔也不是天才少年，但是庆小兔和其他小朋友稍微有一点不一样的天赋。
庆小兔还没有六岁，庆小兔还没有上学，庆小兔算的三位数进位加法。
庆小兔汉语拼音挂图可以经常考一百分，庆小兔上学可以提前进入角色。
去年庆小兔画了三张肖像画，第一张就是送给亲爱的姨妈，第二张是送给妈妈的，最后一张是一个帅气的爸爸。
庆小兔的画虽然不是写实画，庆小兔画的是一副真正的儿童画。
庆小兔会编故事，庆小兔的故事张口就来，庆小兔的故事情节活灵活现。
庆小兔的游戏，庆小兔的角色就是队长局长总司令，庆小兔有统帅他人的意愿。
庆小兔有满腔的爱国情怀，庆小兔对抗日战争抗美援朝记忆犹新。
庆小兔大班刚刚开学，庆小兔得了无数个第一，拍球第一，跳绳第一，英语第一，翻翻板第一，…，还有吃饭第一，还没有听庆小兔说过有人超过他。
庆小兔开学第二个星期，庆小兔还在国旗下讲话，这是一般小朋友很难得到的荣耀。
虽然庆小兔还是一个孩子，庆小兔已经可以看出一些不一样，我不想让庆小兔埋没在海洋中。我梦想遇见一个伯乐，能不能把庆小兔的优点变成特长，能够让庆小兔长大了为中国发挥更多的热。
我和外婆已经不烧了，但是我和外婆身体还没有恢复，我们吃饭还在将就，饭还是吃，有菜有肉，但是吃饭就像一个负担。外婆白天还可以，夜里睡觉外婆的咳嗽还是没有改善，一阵阵剧烈地咳嗽让人感到揪心，咳嗽声中夹杂着浓烈痰的声音。
十一点钟我的食管突然不舒服，我不是一般的不舒服，我几乎已经到了忍耐不住。我又套上一件大棉袄，这已经是第三件棉袄。我在屋里不停地小跑，一直跑到身上热燥起来，这时候我的食管酸痛才消失。
我说：“看来我以后要开空调了。”
外婆说：“你的电热鞋还没有用。”
我把电热鞋拿了出来，还不知道效果如何。",Not Found, 
2267_zjr,"
                            
                                
                            
                            2023年03月13日 23:10:33 星期一
                            
                        ",很喜欢周星呈,Not Found, 
nix_507,"
                            
                                
                            
                            【405】回憶中的她
                            
                        ","我想起幾年前還住在她身邊的時候
和合租室友一樣，甚至說比合租室友還差，室友起碼會在同一空間說話相處幾分鐘⋯
我和她並不會⋯雖然在同一間房子，可是如陌生人一般。連多一句話都不會說。
她唯一和我說的最多的話就是讓我跑腿買酒，買煙，去銀行幫她取錢⋯
沒有溫馨的話，或者說我聽到她說也覺得很噁心不符合人設

有次我和男朋友第二天要去上班，她突然敲敲門，相比平時來說溫柔的聲音提醒我男朋友早睡，因為明天要上班⋯
不出所料，我和男朋友被這一句幹傻了，直接汗毛豎起⋯沒辦法睡覺。

我男朋友很不理解她，只要我離開她過遠了，她就在那邊好像很思念女兒一般，一天問候幾次⋯
結果在她身邊就視若無睹一般⋯只有忽視

或許她只是需要一個成年的女兒去證明自己的養育之方吧？
鄰里親戚有育兒煩惱，她總是第一個跳出來給別人獻計的⋯可是，她又總是渲染我多麼不孝不仁不義⋯

也是，有一個不孝不仁不義的女兒還一直不嫌棄的她，或許很喜歡這個人設吧",Not Found, 
wandou,"
                            
                                
                            
                            我爸妈昨天过来看我了
                            
                        ",感觉就像是一场梦。昨天过的太快了。一切都发生的太快了，走的也太快了。白天7点多钟来的，晚上4点多钟走的。我感觉昨天我要不是因为平时太累还是可以好好玩玩的。但是我爸爸提议要登山，我不想登山，说要去公园里玩旋转木马，我不想玩，我太累了，我好想辞职。但是我还是得忍受，再忍个20天，不算上今天的话，应该是19天了，如果之前HR把我之前的2天算上应该只有17天了。加油。但是我得考虑不能算星期天。哎，每天晚上加班到9点，我的精神真的快垮了。,Not Found, 
